arm,dataset,n,weighting,rule,bandwidth,h_over_sd,loo,model_sd_over_data_sd,mass_below,w1
synthetic,dataset1845,6,Uniform,silverman,0.261004724043537,0.6289444068944214,-0.8779494757881082,1.1583010278499184,0.009299226683867068,0.3389818836197055
synthetic,dataset1845,6,Uniform,silverman_floored,0.2610047240435369,0.6289444068944213,-0.8779494757881084,1.1583010278499173,0.009299226683867052,0.33898188361970527
synthetic,dataset1845,6,Uniform,cv,0.006148111277469982,0.014815134917957483,2.153402170032841,1.0001511616677208,0.0,0.2622484177531769
synthetic,dataset1845,6,Variable,scott,0.2361006963101061,0.9657704711304843,-0.43521035527578067,1.388121126073182,0.0006943107222975942,0.17088650928878849
synthetic,dataset1845,6,Variable,silverman,0.0021713421467034113,0.008881880319628136,0.9320438327438462,1.0002241811302468,0.0,0.006716288777968295
synthetic,dataset1845,6,Variable,silverman_floored,0.06682095178587909,0.27333126541428804,-0.24888692921353445,1.0371433628026758,5.6203331053665e-13,0.051895724831041844
synthetic,dataset1845,6,Variable,cv,0.005369384136103617,0.021963478836988813,2.7750821053850716,1.0004335503245547,0.0,0.0037960215429557733
synthetic,dataset189,4,Uniform,scott,0.3463481512415039,0.803329780250511,-1.0826476565056364,1.1423276898569736,0.049696750011031174,0.18566428384027278
synthetic,dataset189,4,Uniform,silverman,0.29406918501637125,0.6820724549296792,-1.2511684371680025,1.102790531665644,0.039455770582083195,0.1703437878587492
synthetic,dataset189,4,Uniform,silverman_floored,0.29406918501637125,0.6820724549296792,-1.2511684371680025,1.102790531665644,0.039455770582083195,0.1703437878587492
synthetic,dataset189,4,Uniform,cv,0.036804983083733915,0.08536652748627895,0.742783743624955,1.0036874832026033,1.2342056072359964e-16,0.09045955909426552
synthetic,dataset189,4,Variable,scott,0.33684830204020133,0.8797801861946875,-1.078585661867817,1.2088066487277487,0.03175298276738956,0.1719175318931753
synthetic,dataset189,4,Variable,silverman,0.28600327531715203,0.7469831769577534,-1.2741534549611462,1.15266863499145,0.0248657737442117,0.15538560898739848
synthetic,dataset189,4,Variable,silverman_floored,0.28600327531715203,0.7469831769577534,-1.2741534549611462,1.15266863499145,0.0248657737442117,0.15538560898739848
synthetic,dataset189,4,Variable,cv,0.6044588912221007,1.5787253569203008,-0.8647079975547104,1.5982328677608297,0.07293191891371631,0.26495147207167336
synthetic,dataset190,9,Uniform,scott,0.09682986707963565,0.6830576558758896,0.1817902835399796,1.2119394802162182,1.8114713700615834e-13,0.07670453384971576
synthetic,dataset190,9,Uniform,silverman,0.05999628813307489,0.42322606825153136,-0.42675073087503546,1.0864120661346965,1.3983460937562879e-30,0.07143803628342854
synthetic,dataset190,9,Uniform,silverman_floored,0.05999628813307485,0.4232260682515311,-0.42675073087503557,1.0864120661347196,1.398346093756167e-30,0.07143803628342853
synthetic,dataset190,9,Uniform,cv,0.006998604457832309,0.04936958502109591,1.612714848575361,1.001357308634367,0.0,0.06023923194082896
synthetic,dataset190,9,Variable,scott,0.1348812947923676,0.7768509105923938,-0.2952623948347779,1.267070328367103,7.844210476445228e-08,0.07532609142447794
synthetic,dataset190,9,Variable,silverman,0.11452185406899136,0.6595903957859947,-0.5148167692409473,1.1986822190036353,5.311275371426411e-10,0.06580441123011639
synthetic,dataset190,9,Variable,silverman_floored,0.11452185406899136,0.6595903957859947,-0.5148167692409473,1.1986822190036353,5.311275371426411e-10,0.06580441123011639
synthetic,dataset190,9,Variable,cv,0.006630743135660386,0.03818986799297478,1.693479340048904,1.000794387822085,0.0,0.004372068877172914
synthetic,dataset1942,4,Uniform,scott,0.12106827403441128,0.8033297802505109,-0.08227005289762998,1.2836457424665868,5.375677828205253e-11,0.1993980441635096
synthetic,dataset1942,4,Uniform,silverman,0.10279381757638695,0.6820724549296792,-0.23913290947558455,1.2112266556694173,2.4312140579213536e-14,0.19534938019446918
synthetic,dataset1942,4,Uniform,silverman_floored,0.10279381757638695,0.6820724549296792,-0.23913290947558455,1.2112266556694173,2.4312140579213536e-14,0.19534938019446918
synthetic,dataset1942,4,Uniform,cv,0.19105814065981144,1.2677366996054895,0.08292263256842655,1.6156348380217018,9.557614982719287e-06,0.2195275776687151
synthetic,dataset1942,4,Variable,scott,0.14418749814174453,0.984066529857008,-2.198044931373461,1.404077668011753,6.487999774446599e-08,0.1048183529509937
synthetic,dataset1942,4,Variable,silverman,0.1224233474788397,0.8355281857276484,-3.107307953787975,1.3041239102453028,2.7225282287476185e-10,0.09178292691145348
synthetic,dataset1942,4,Variable,silverman_floored,0.1224233474788397,0.8355281857276484,-3.107307953787975,1.3041239102453028,2.7225282287476185e-10,0.09178292691145348
synthetic,dataset1942,4,Variable,cv,0.3804097585223068,2.5962619215764664,-0.41919957972737304,2.647478896252989,0.019418464625272105,0.2481523383161273
synthetic,dataset1946,3,Uniform,scott,0.07168127545333189,0.8509060554658447,0.24933042545481737,1.3139963004431225,1.4537839515136502e-39,0.09174481775583851
synthetic,dataset1946,3,Uniform,silverman,0.030011661544090518,0.35625907018191916,-3.615763249294562,1.061861329897864,1.6534079268588052e-213,0.06985291170780192
synthetic,dataset1946,3,Uniform,silverman_floored,0.030011661544090518,0.35625907018191916,-3.615763249294562,1.061861329897864,1.6534079268588052e-213,0.06985291170780192
synthetic,dataset1946,3,Uniform,cv,0.012734688318195537,0.15116951164572304,2.25760957283968,1.0114571610194627,0.0,0.06151115444279773
synthetic,dataset1946,3,Variable,scott,0.02352135618156467,1.016095048328121,2.043906231096644,1.4279663045948257,0.0,0.017897669024559196
synthetic,dataset1946,3,Variable,silverman,0.004550280429768046,0.19656678711474299,0.43536794847915905,1.02034807560428,0.0,0.003484908592198897
synthetic,dataset1946,3,Variable,silverman_floored,0.006656987598556038,0.2875740702815437,2.1152282650809933,1.0418659672199888,0.0,0.004899677662581453
synthetic,dataset1946,3,Variable,cv,0.013280666168997509,0.5737092295466231,2.777420170542644,1.1546204575532493,0.0,0.009886340648252686
synthetic,dataset1985,9,Uniform,scott,0.24868178173900557,0.6830576558758897,-0.6008611707187501,1.2057832636283379,0.0018870780215099938,0.28435637785994594
synthetic,dataset1985,9,Uniform,silverman,0.1516673693471006,0.41658684063885365,-0.8563019805616433,1.0836440783517867,8.73211085112771e-06,0.2507444046449098
synthetic,dataset1985,9,Uniform,silverman_floored,0.1516673693471006,0.41658684063885365,-0.8563019805616433,1.0836440783517867,8.73211085112771e-06,0.2507444046449098
synthetic,dataset1985,9,Uniform,cv,0.03885342908261831,0.10671924580211715,-0.38193210700597996,1.0058092473307514,9.025009385084244e-52,0.22638857680838287
synthetic,dataset1985,9,Variable,scott,0.2232388347857925,0.851029152420409,-0.3354711299028509,1.308920109243532,0.0015363141533220376,0.12485956985068528
synthetic,dataset1985,9,Variable,silverman,0.14612638584003526,0.5570617424474091,-0.4632092564455677,1.1454041223136335,6.261727138396371e-06,0.08675772317978565
synthetic,dataset1985,9,Variable,silverman_floored,0.14612638584003526,0.5570617424474091,-0.4632092564455677,1.1454041223136335,6.261727138396371e-06,0.08675772317978565
synthetic,dataset1985,9,Variable,cv,0.03487828571591615,0.13296269871312752,-0.2014993700099731,1.0090910635165151,1.1706561689440241e-63,0.022792703357675866
synthetic,dataset1997,4,Uniform,scott,0.38234596084060113,0.8033297802505109,-1.1791044172374046,1.0838521277358655,0.07453525333216092,0.35792516655635176
synthetic,dataset1997,4,Uniform,silverman,0.3246333629778689,0.6820724549296792,-1.3733429074789307,1.0411284214763166,0.06589044840234498,0.34366081553467553
synthetic,dataset1997,4,Uniform,silverman_floored,0.3246333629778689,0.6820724549296792,-1.3733429074789307,1.0411284214763166,0.06589044840234498,0.34366081553467553
synthetic,dataset1997,4,Uniform,cv,0.686102361665983,1.441538595607841,-0.9414202047172846,1.4087387128215134,0.12238008883932701,0.4583557293788226
synthetic,dataset1997,4,Variable,scott,0.4372394476056378,0.8429790366067592,-1.5707166192834632,1.0744994436036641,0.14940108085332415,0.23229028705714772
synthetic,dataset1997,4,Variable,silverman,0.3712410404198812,0.7157369178736636,-1.8936566602058718,1.0386746660410218,0.13438035653365787,0.20735770905826495
synthetic,dataset1997,4,Variable,silverman_floored,0.3712410404198812,0.7157369178736636,-1.8936566602058718,1.0386746660410218,0.13438035653365787,0.20735770905826495
synthetic,dataset1997,4,Variable,cv,1.0144862570197974,1.955886305035939,-1.0175904889185472,1.5986612521970363,0.2562067855209326,0.5122372246836102
synthetic,dataset2006,5,Uniform,scott,0.04614410075197625,0.7682664434983573,1.035173523304135,1.261930437133025,1.1583464916211785e-91,0.02654955412064026
synthetic,dataset2006,5,Uniform,silverman,0.039178953468659086,0.652301697309926,0.9917726244666498,1.194659846021854,4.7849180299682225e-126,0.024496931753531688
synthetic,dataset2006,5,Uniform,silverman_floored,0.039178953468659086,0.652301697309926,0.9917726244666498,1.194659846021854,4.7849180299682225e-126,0.024496931753531688
synthetic,dataset2006,5,Uniform,cv,0.004312337309455636,0.07179734774133326,2.345546506647045,1.0026279174556951,0.0,0.01424169954515244
synthetic,dataset2006,5,Variable,scott,0.05098332825061225,0.7927207720116511,0.8715705585531766,1.2769960721326363,1.6268323780653223e-75,0.026141059411426984
synthetic,dataset2006,5,Variable,silverman,0.043287731533538695,0.6730648064249868,0.8173003656955402,1.2061430945891387,1.0368772697879454e-103,0.023184628858277465
synthetic,dataset2006,5,Variable,silverman_floored,0.043287731533538695,0.6730648064249868,0.8173003656955402,1.2061430945891387,1.0368772697879454e-103,0.023184628858277465
synthetic,dataset2006,5,Variable,cv,0.0041901301076545,0.06515077159030414,2.619337104579963,1.00217448624274,0.0,0.002859324733920744
synthetic,dataset2007,3,Uniform,scott,0.07712162603932156,0.8509060554658446,0.18059929336458325,1.3140031876219183,1.0489702865195131e-33,0.09536468242098883
synthetic,dataset2007,3,Uniform,silverman,0.03946888179608758,0.4354720231862477,-1.866866200984443,1.0911013764531976,1.9613079814940226e-121,0.07643455700142199
synthetic,dataset2007,3,Uniform,silverman_floored,0.03946888179608758,0.4354720231862477,-1.866866200984443,1.0911013764531976,1.9613079814940226e-121,0.07643455700142199
synthetic,dataset2007,3,Uniform,cv,0.020144217817436843,0.22225720337821286,1.2416177761525282,1.0245631548880256,0.0,0.06822481638260548
synthetic,dataset2007,3,Variable,scott,0.021085085910985513,0.9983055752430071,1.5523605794995359,1.415709560802958,0.0,0.014693430924897836
synthetic,dataset2007,3,Variable,silverman,0.010877423063131135,0.5150081974550101,-0.06787583829961992,1.1270458288622947,0.0,0.008138527133617181
synthetic,dataset2007,3,Variable,silverman_floored,0.010877423063131135,0.5150081974550101,-0.06787583829961992,1.1270458288622947,0.0,0.008138527133617181
synthetic,dataset2007,3,Variable,cv,0.03327442587196926,1.5754284806442347,1.887291969764218,1.8694919482394659,4.267110128983209e-170,0.02379433754212982
synthetic,dataset201,9,Uniform,scott,0.09618628044692776,0.6830576558758896,0.37010656297344113,1.211814361987258,1.79946643325663e-18,0.08085152228163217
synthetic,dataset201,9,Uniform,silverman,0.08166759660588205,0.5799546134795288,0.3747114924985984,1.1566529718153453,1.3444146892852688e-24,0.07477713366509461
synthetic,dataset201,9,Uniform,silverman_floored,0.08166759660588205,0.5799546134795288,0.3747114924985984,1.1566529718153453,1.3444146892852688e-24,0.07477713366509461
synthetic,dataset201,9,Uniform,cv,0.07984767368989437,0.5670306052416257,0.3749448528803338,1.1502054348713142,1.3178792319609605e-25,0.07405502101997816
synthetic,dataset201,9,Variable,scott,0.08604553002994757,0.8015466084958316,0.6131891560090488,1.2826817626613656,1.9128044359626674e-22,0.046279020844070845
synthetic,dataset201,9,Variable,silverman,0.0349328857416512,0.3254130235637759,0.67170977529683,1.0520226950416056,2.5814946105279082e-121,0.01968596198584085
synthetic,dataset201,9,Variable,silverman_floored,0.0349328857416512,0.3254130235637759,0.67170977529683,1.0520226950416056,2.5814946105279082e-121,0.01968596198584085
synthetic,dataset201,9,Variable,cv,0.0017209106005989514,0.01603093216991663,1.4771181782134677,1.0002301868040275,0.0,0.0012309588027749998
synthetic,dataset2017,3,Uniform,scott,0.6423291616724279,0.8509060554658446,-1.7579085449403102,1.0531167800241557,0.1705561864006423,0.5642414759315955
synthetic,dataset2017,3,Uniform,silverman,0.5453738165143256,0.7224674055842077,-2.0303294235850906,1.0103889250563431,0.1579072627967746,0.5371467111859698
synthetic,dataset2017,3,Uniform,silverman_floored,0.5453738165143256,0.7224674055842077,-2.0303294235850906,1.0103889250563431,0.1579072627967746,0.5371467111859698
synthetic,dataset2017,3,Uniform,cv,1.310651590273893,1.7362459021263315,-1.3444787024993428,1.460451261617096,0.2570945016948605,0.864629897037688
synthetic,dataset2017,3,Variable,scott,0.35690550867769033,0.9923017723980031,-3.0802083116874623,1.220392375127106,0.050807428239359076,0.24198434028118618
synthetic,dataset2017,3,Variable,silverman,0.30303297906596355,0.8425203727907575,-4.164605800005831,1.1321610498065957,0.04679663452327749,0.2168693022389218
synthetic,dataset2017,3,Variable,silverman_floored,0.30303297906596355,0.8425203727907575,-4.164605800005831,1.1321610498065957,0.04679663452327749,0.2168693022389218
synthetic,dataset2017,3,Variable,cv,1.0707165260330709,2.976905317194009,-1.1217856835888769,2.3734715460549336,0.2084760889919644,0.5875158146666489
synthetic,dataset2021,3,Uniform,scott,0.3304277380335011,0.8509060554658446,-1.2600125727385882,1.2848722357145455,0.010867267305711576,0.3580498553539712
synthetic,dataset2021,3,Uniform,silverman,0.1919146094237392,0.4942118487475936,-2.590631591378313,1.1154026244689526,0.00013941740870118989,0.29672247064638035
synthetic,dataset2021,3,Uniform,silverman_floored,0.1919146094237392,0.4942118487475936,-2.590631591378313,1.1154026244689526,0.00013941740870118989,0.29672247064638035
synthetic,dataset2021,3,Uniform,cv,0.674226963628146,1.7362459021263315,-0.8737671457740114,1.7181127638704414,0.09803430493501128,0.5151139675213093
synthetic,dataset2021,3,Variable,scott,0.186739478862538,0.9850773288557783,-0.5081045253751917,1.4045839723370224,3.812922738659749e-05,0.1343703221788776
synthetic,dataset2021,3,Variable,silverman,0.06660753437413093,0.3513642237977838,-2.0774893016579696,1.0605016911115162,2.969328357617228e-23,0.05005751753186538
synthetic,dataset2021,3,Variable,silverman_floored,0.06660753437413093,0.3513642237977838,-2.0774893016579696,1.0605016911115162,2.969328357617228e-23,0.05005751753186538
synthetic,dataset2021,3,Variable,cv,0.259163673127729,1.367125261439993,-0.39528023855104866,1.6864791732630813,0.001411634091735404,0.18372232233524505
synthetic,dataset2031,5,Uniform,scott,0.388823391627503,0.7682664434983573,-1.0738720906061743,1.1738009722915392,0.046630290965323624,0.24182705177888641
synthetic,dataset2031,5,Uniform,silverman,0.33013306836297424,0.6523016973099259,-1.1550495833768541,1.1360068287480127,0.03235006402896569,0.24139790488165347
synthetic,dataset2031,5,Uniform,silverman_floored,0.33013306836297424,0.6523016973099259,-1.1550495833768541,1.1360068287480127,0.03235006402896569,0.24139790488165347
synthetic,dataset2031,5,Uniform,cv,0.697725815332528,1.3786190394533782,-0.9506208372345115,1.4241759025687162,0.12363907495063853,0.2849757782484285
synthetic,dataset2031,5,Variable,scott,0.3563552467627331,0.832298896300588,-1.1439224088075113,1.2514604448655204,0.014792023788030698,0.1634397564091124
synthetic,dataset2031,5,Variable,silverman,0.30256577555326397,0.7066688742174803,-1.3055080618223192,1.1954703829252467,0.008629448244328432,0.14943615612348263
synthetic,dataset2031,5,Variable,silverman_floored,0.30256577555326397,0.7066688742174803,-1.3055080618223192,1.1954703829252467,0.008629448244328432,0.14943615612348263
synthetic,dataset2031,5,Variable,cv,0.6394632124750104,1.493522351088443,-0.9234799395942932,1.5871458741539766,0.063061402175686,0.2582118221183562
synthetic,dataset2032,4,Uniform,scott,0.12450515728937105,0.8033297802505109,-0.16079446142930806,1.2836257435649367,4.85662484922454e-10,0.1306547564179633
synthetic,dataset2032,4,Uniform,silverman,0.10571192600040938,0.682072454929679,-0.39051379751783133,1.2112189971960943,5.044179410995389e-13,0.11987379780751167
synthetic,dataset2032,4,Uniform,silverman_floored,0.10571192600040938,0.682072454929679,-0.39051379751783133,1.2112189971960943,5.044179410995389e-13,0.11987379780751167
synthetic,dataset2032,4,Uniform,cv,0.00416299782538192,0.02686041446841263,2.0728018762428766,1.000361391008381,0.0,0.075913189135394
synthetic,dataset2032,4,Variable,scott,0.07133563940426907,0.8960131560239074,0.887662800273199,1.3441715163414623,2.1201293320638593e-26,0.04331812634744569
synthetic,dataset2032,4,Variable,silverman,0.060567995720605804,0.76076588719011,0.7724507586463283,1.2577514007865496,2.3703603086986638e-35,0.035967286135759294
synthetic,dataset2032,4,Variable,silverman_floored,0.060567995720605804,0.76076588719011,0.7724507586463283,1.2577514007865496,2.3703603086986638e-35,0.035967286135759294
synthetic,dataset2032,4,Variable,cv,0.035421491832888695,0.444912570396927,1.5849034317023727,1.0952999276045223,8.388143837225596e-97,0.020669524196177864
synthetic,dataset2036,9,Uniform,scott,0.3205327337072434,0.6830576558758895,-0.9456625240261071,1.10874923625424,0.04156489622038893,0.21996224671068532
synthetic,dataset2036,9,Uniform,silverman,0.2518784187627004,0.5367547966034393,-1.1269086911387018,1.0552879066522163,0.03346580545553148,0.20688923762128206
synthetic,dataset2036,9,Uniform,silverman_floored,0.2518784187627004,0.5367547966034393,-1.1269086911387018,1.0552879066522163,0.03346580545553148,0.20688923762128206
synthetic,dataset2036,9,Uniform,cv,0.013857524458231121,0.029530488394135124,0.7506937075903585,1.0005534877164488,1.3195759332324631e-24,0.16892917040438662
synthetic,dataset2036,9,Variable,scott,0.30958885611024506,0.7669408733901506,-0.8238061795792314,1.1041373113052413,0.059662677513929896,0.13432700305701706
synthetic,dataset2036,9,Variable,silverman,0.2628584627351137,0.6511762132557882,-0.9236706390280018,1.0606264425442562,0.05207701580491549,0.12060888931253247
synthetic,dataset2036,9,Variable,silverman_floored,0.2628584627351137,0.6511762132557882,-0.9236706390280018,1.0606264425442562,0.05207701580491549,0.12060888931253247
synthetic,dataset2036,9,Variable,cv,0.00910346968870026,0.022551919606067155,1.2071287817813885,1.0003562302717863,5.848901688552944e-53,0.006403618135237888
synthetic,dataset2043,9,Uniform,scott,0.1426971692002235,0.6830576558758895,-0.1328542092281041,1.211790805117088,2.952944827136576e-08,0.10108166278228846
synthetic,dataset2043,9,Uniform,silverman,0.12115797384924636,0.5799546134795288,-0.19910602583558626,1.156708968240962,1.626463472338174e-10,0.09507119655033755
synthetic,dataset2043,9,Uniform,silverman_floored,0.12115797384924634,0.5799546134795288,-0.19910602583558623,1.1567089682412814,1.6264634723381725e-10,0.09507119655033755
synthetic,dataset2043,9,Uniform,cv,0.003690113947089758,0.017663704169753835,2.124612771747763,1.0002362230607205,0.0,0.07213197650226019
synthetic,dataset2043,9,Variable,scott,0.12412691682581597,0.7292273255312883,0.06617581360525604,1.238661735841012,7.721222053268439e-10,0.04927914758485151
synthetic,dataset2043,9,Variable,silverman,0.10539077843701355,0.61915527639449,0.044579415671246764,1.177025238164392,9.174968447464518e-13,0.043243497765892466
synthetic,dataset2043,9,Variable,silverman_floored,0.10539077843701355,0.61915527639449,0.044579415671246764,1.177025238164392,9.174968447464518e-13,0.043243497765892466
synthetic,dataset2043,9,Variable,cv,0.003649955747997739,0.02144295158925895,0.192919173758259,1.0003686110398469,0.0,0.0028930279001533944
synthetic,dataset2048,3,Uniform,scott,0.4516992307012511,0.8509060554658446,-1.4853606494294758,1.0986304090390382,0.09582404566438263,0.26988984456468434
synthetic,dataset2048,3,Uniform,silverman,0.38351821474634523,0.7224674055842076,-1.740333322748267,1.0558732523777883,0.08390830900808899,0.24145171045605374
synthetic,dataset2048,3,Uniform,silverman_floored,0.38351821474634523,0.7224674055842076,-1.740333322748267,1.0558732523777883,0.08390830900808899,0.24145171045605374
synthetic,dataset2048,3,Uniform,cv,0.11798412661288209,0.22225720337821292,-0.7464481182737778,1.017715976359351,0.004876475538442405,0.13642347308025243
synthetic,dataset2048,3,Variable,scott,0.4212237318997665,0.8848790665903048,-1.3878389866574383,1.1325155477322255,0.07216770458584959,0.2520250889123734
synthetic,dataset2048,3,Variable,silverman,0.35764279123565074,0.751312415029504,-1.6020745055004038,1.081288738200263,0.06239526105189229,0.2243538458814946
synthetic,dataset2048,3,Variable,silverman_floored,0.35764279123565074,0.751312415029504,-1.6020745055004038,1.081288738200263,0.06239526105189229,0.2243538458814946
synthetic,dataset2048,3,Variable,cv,0.11002390692509784,0.23113097551129008,-0.9307325090050225,1.0213122314693794,0.002560515443387594,0.07609485444424677
synthetic,dataset2054,4,Uniform,scott,0.4248498463709224,0.8033297802505109,-1.282314115073011,1.1034636677258682,0.08240071030763295,0.3809576584107666
synthetic,dataset2054,4,Uniform,silverman,0.3607215676734246,0.682072454929679,-1.4681754858019334,1.0608119906588567,0.07188025875211816,0.3623493195323412
synthetic,dataset2054,4,Uniform,silverman_floored,0.3607215676734246,0.682072454929679,-1.4681754858019334,1.0608119906588567,0.07188025875211816,0.3623493195323412
synthetic,dataset2054,4,Uniform,cv,0.8668921792743364,1.6391680727344198,-1.0251409225860055,1.5047825724164605,0.16472756221181756,0.572543077064537
synthetic,dataset2054,4,Variable,scott,0.43058404220025764,0.8377930975731571,-1.382933319170321,1.0938825789957143,0.14167125757322427,0.2045454456896092
synthetic,dataset2054,4,Variable,silverman,0.36559022450965273,0.7113337620904164,-1.6361548883720967,1.0571513739029883,0.1255420200529301,0.18183270787492953
synthetic,dataset2054,4,Variable,silverman_floored,0.36559022450965273,0.7113337620904164,-1.6361548883720967,1.0571513739029883,0.1255420200529301,0.18183270787492953
synthetic,dataset2054,4,Variable,cv,0.8785926178206607,1.7094893415639913,-0.9742029214101293,1.479948859397226,0.23511122056920433,0.4270820540717175
synthetic,dataset2081,3,Uniform,scott,0.47284864374753544,0.8509060554658445,-1.5657823219918123,1.2099703929692573,0.06732761425244126,0.37749671367214277
synthetic,dataset2081,3,Uniform,silverman,0.2173847990901922,0.39119080567952813,-4.534171348808969,1.0712122279697658,0.0023371331542177765,0.2558866016953782
synthetic,dataset2081,3,Uniform,silverman_floored,0.2173847990901922,0.39119080567952813,-4.534171348808969,1.0712122279697658,0.0023371331542177765,0.2558866016953782
synthetic,dataset2081,3,Uniform,cv,0.12350836676438083,0.22225720337821286,-0.03625620151494074,1.0245297047892734,1.6470628156760896e-06,0.2149704988007856
synthetic,dataset2081,3,Variable,scott,0.3948422359457346,0.8704243152490488,-1.0621378445960048,1.2548392798561647,0.05016426676429635,0.2337912374171344
synthetic,dataset2081,3,Variable,silverman,0.05907996168308034,0.13024096844594618,-0.7226534779418068,1.008542202255372,4.286526745395854e-21,0.04069285928541497
synthetic,dataset2081,3,Variable,silverman_floored,0.11174780262615129,0.24634650431576852,0.2635483176608764,1.0300973583169541,1.8269871882358834e-07,0.06876667324888822
synthetic,dataset2081,3,Variable,cv,0.11727219269710895,0.258524946759152,0.27323993963123544,1.0330853999880059,5.739539417189541e-07,0.0720936962011859
synthetic,dataset2090,4,Uniform,scott,0.2645804308928613,0.8033297802505109,-0.9011221767518401,1.2531972106253848,0.0077695264253760665,0.25084509133770827
synthetic,dataset2090,4,Uniform,silverman,0.22464376207884448,0.682072454929679,-1.0949228154514028,1.1973186069740382,0.0034894413058245994,0.23927225082017922
synthetic,dataset2090,4,Uniform,silverman_floored,0.22464376207884448,0.682072454929679,-1.0949228154514028,1.1973186069740382,0.0034894413058245994,0.23927225082017922
synthetic,dataset2090,4,Uniform,cv,0.47477749754985527,1.441538595607841,-0.6615258000905675,1.5877467363436983,0.04475936538302579,0.32672260259067926
synthetic,dataset2090,4,Variable,scott,0.16350950054592261,0.9184086028846837,-0.5964033670489808,1.3581047319638648,3.589678301004178e-05,0.1007117360970867
synthetic,dataset2090,4,Variable,silverman,0.06879037362022472,0.38638532144939286,-3.869787844798745,1.07272202800513,9.92540717724181e-15,0.05100071303347367
synthetic,dataset2090,4,Variable,silverman_floored,0.06879037362022472,0.38638532144939286,-3.869787844798745,1.07272202800513,9.92540717724181e-15,0.05100071303347367
synthetic,dataset2090,4,Variable,cv,0.2934103298299315,1.6480422861750423,-0.22966447805884888,1.9113979894668593,0.001384046311383631,0.1709842485295933
synthetic,dataset2092,5,Uniform,scott,0.37085393302356445,0.7682664434983572,-1.1170085307044202,1.0542082137844118,0.0755070804681775,0.37386754927338245
synthetic,dataset2092,5,Uniform,silverman,0.3148759808690642,0.652301697309926,-1.3048214801510942,1.006932113583812,0.07013808621049165,0.36330880358752937
synthetic,dataset2092,5,Uniform,silverman_floored,0.3148759808690642,0.652301697309926,-1.3048214801510942,1.006932113583812,0.07013808621049165,0.36330880358752937
synthetic,dataset2092,5,Uniform,cv,0.01240000133587422,0.025688024522262896,1.5909413973951487,1.0003324047689797,8.71031879417048e-24,0.26947526319852055
synthetic,dataset2092,5,Variable,scott,0.45792123911222576,0.8241754625316398,-1.4583469952206172,1.0408381383680387,0.17259664539123318,0.24628307591406856
synthetic,dataset2092,5,Variable,silverman,0.38880105207641813,0.6997716191306376,-1.732566902726574,1.002182984672707,0.16136991094598474,0.22151026551568295
synthetic,dataset2092,5,Variable,silverman_floored,0.38880105207641813,0.6997716191306376,-1.732566902726574,1.002182984672707,0.16136991094598474,0.22151026551568295
synthetic,dataset2092,5,Variable,cv,0.01184173141336571,0.02131297618714354,0.3005419403074619,1.0002363150616804,1.668507598303674e-25,0.009113941993377245
synthetic,dataset2113,6,Uniform,scott,0.37648494900159163,0.7407567458978743,-1.0215930044317754,1.1839418848251322,0.03558542591985801,0.37690119852612103
synthetic,dataset2113,6,Uniform,silverman,0.3106428484857148,0.6112084591720337,-1.1130592676416826,1.1413518919973034,0.019084522661760396,0.3853230650640211
synthetic,dataset2113,6,Uniform,silverman_floored,0.3106428484857147,0.6112084591720336,-1.1130592676416828,1.141351892000023,0.019084522661760393,0.38532306506402114
synthetic,dataset2113,6,Uniform,cv,0.014314087686024601,0.02816382711424565,1.1637582621847316,1.0004436789906797,1.5236068853199737e-237,0.3686052227490506
synthetic,dataset2113,6,Variable,scott,0.4903472266030704,0.8321354015364066,-1.4907075338904683,1.1920985725406341,0.041698942188653734,0.21209320941312887
synthetic,dataset2113,6,Variable,silverman,0.41633255088939936,0.7065300579082697,-1.606078963273705,1.1487036806335411,0.029932258180813024,0.1922241773887291
synthetic,dataset2113,6,Variable,silverman_floored,0.41633255088939936,0.7065300579082697,-1.606078963273705,1.1487036806335411,0.029932258180813024,0.1922241773887291
synthetic,dataset2113,6,Variable,cv,0.014418675046655107,0.024468966680388247,-0.3959216387712686,1.0003147199770908,3.837471283671462e-234,0.011346474699092866
synthetic,dataset2124,4,Uniform,scott,0.41450877131768027,0.803329780250511,-1.2150733394711222,1.1500828546787447,0.0659994842160138,0.6618588921871549
synthetic,dataset2124,4,Uniform,silverman,0.3519414096093511,0.682072454929679,-1.3514893133752417,1.111560702096922,0.05171849957827326,0.6396077590044602
synthetic,dataset2124,4,Uniform,silverman_floored,0.3519414096093511,0.682072454929679,-1.3514893133752417,1.111560702096922,0.05171849957827326,0.6396077590044602
synthetic,dataset2124,4,Uniform,cv,0.7438170559120642,1.4415385956078413,-1.0082261207442043,1.4273477316866008,0.13786890176481245,0.8071358188849609
synthetic,dataset2124,4,Variable,scott,0.31070900955715897,0.9739285860298657,-1.4298573611794996,1.2540443607241598,0.12925560837399144,0.18600722996230867
synthetic,dataset2124,4,Variable,silverman,0.2638095364164557,0.8269204975725274,-1.745265057102601,1.2053521912384795,0.09739081525933761,0.1624481226143044
synthetic,dataset2124,4,Variable,silverman_floored,0.2638095364164557,0.8269204975725274,-1.745265057102601,1.2053521912384795,0.09739081525933761,0.1624481226143044
synthetic,dataset2124,4,Variable,cv,0.8197433260139504,2.569514992661695,-0.7585236466966419,1.9801890249751095,0.30583721262191765,0.4987419418495253
