material,coeffvar,coeffvar_uw,crit_bw_1,crit_bw_1_uw,entropy,entropy_uw,fit_lognorm_SW,fit_lognorm_SW_uw,fit_norm_SW,fit_norm_SW_uw,kurtosis,kurtosis_uw,mean,mean_uw,modality_index,modality_index_uw,n,skewness,skewness_uw,w_v_uw_wasserstein,weight_outliers,weight_outliers_uw
InsulatingGlazingUnits,1.0712206445741712,1.0019369131342941,0.6206291954576008,0.5778239715899565,2.6419615786749446,2.8592321198097888,0.7821511182022952,0.8714078091578139,0.6127325620803692,0.683522388905889,3.1331924967736033,2.8843404958468106,0.9361663507300112,1.0,1.0000614517610813,1.0053439263942603,32.0,2.0474941576773045,1.9064843305497432,0.11144254447198604,0.23214207753183247,0.15625
Insulation,1.1245407848552427,1.1482101149959008,0.3990786975394099,0.3562227507969523,4.535092174405465,4.596975098908878,0.9692422491583235,0.9700338794936604,0.7821196715192186,0.7788858008333375,1.794018683101525,1.6944427896269156,1.0071678139032534,0.9999999999999999,1.0094386544937506,1.0055895667072312,675.0,1.5875739036673548,1.5656167245752246,0.02629013523778078,0.090732436431793,0.07703703703703706
JointProtection,0.29193474551471066,0.3184067378982923,0.5215611721353568,0.4889215967588521,1.1890625201084426,1.386294361119894,0.9967003991581179,0.9544059042115549,0.9881645566382521,0.9839234956630523,2.920241113265333,-1.3198896897453987,0.9511151634417643,1.0,1.0,1.0,4.0,0.6183580274302931,-0.31083854592779375,0.0941636684448627,0.0,0.0
Laminate,0.7406446321725028,0.6703683875252499,0.5563435224199673,0.6063898677674293,2.340921934696425,2.7877881193860192,0.9230788635379571,0.9501394409472153,0.7213392153774353,0.875200148163719,6.431001902010204,1.9803233724907165,0.7784766469049328,0.9999999999999998,1.0,1.0027704363106664,20.0,2.33084133995525,1.2998353267610199,0.2231599073151196,0.2554043498338765,0.05
MBQ,0.2545867625446851,0.29425305542942126,0.4101122825957273,0.4515085067607334,3.185652507661895,3.457230730396367,0.9696027650563215,0.9710793057972119,0.9200948308342567,0.9103819356804521,1.17852197584623,0.9828392633547001,0.9920544064642288,1.0000000000000002,1.0,1.0,44.0,1.015027704577859,1.069692321128544,0.030987450375820735,0.10691087718761522,0.11363636363636365
ManufacturingInputs,0.6314488412343202,0.6425266047424488,0.48696498685787193,0.5691280892311961,1.3020450081654351,1.3862943611198981,0.7604392366489878,0.7854945370200268,0.9810016212954786,0.9709961602850896,1.3677902950106702,-0.5316203565664377,0.8879334108117551,1.0,1.0,1.0,4.0,-0.41086839612257814,-0.6437907357190106,0.13145541831439198,0.0,0.0
Masonry,0.682674038322602,0.7611675844446156,0.5455046031436446,0.5612621165114471,2.5175421324353486,2.821563807860376,0.9000633656468028,0.9488531273705195,0.8424629685576792,0.8345372413988501,-0.8044898914259906,0.18130059393271789,0.9719644781461696,0.9999999999999996,1.0,1.0,21.0,0.7854074542373131,1.1296181675818875,0.1072888231976142,0.0,0.0
MasonryCement,0.2197873539019781,0.2219867688076806,0.5913054791556763,0.5194043182878061,3.174430367658405,3.352469878269464,0.9645555425779629,0.9708847792485527,0.9221692684579403,0.9352552717635386,1.6909973467316401,0.8643284776169925,0.9537840276050369,1.0,1.0125693275960048,1.0000786714268195,36.0,1.0295975724431294,0.8767770977653048,0.04621597239496304,0.0,0.05555555555555555
MassTimber,0.4770679408924219,0.5826106241998005,0.3645513816122203,0.33059038647864225,3.3115487004248823,3.6218232416210108,0.9461524398166534,0.9512964961577436,0.9377767393518887,0.9186438346240389,1.1215229626704595,0.8754080871292121,0.9517425759248165,1.0,1.0,1.0,45.0,0.9709071152782821,1.0702792506550955,0.09365793829152898,0.028654385105508218,0.08888888888888889
MechanicalInsulation,0.788972754578124,0.7880791028995437,0.5198687960718318,0.5275633991301969,3.338991069896265,3.8728045919075575,0.9771403283920275,0.9887131663663365,0.8693656634820095,0.8585361516256779,1.8339508042342152,2.2340163341590666,1.0262410995143072,1.0,1.0,1.0051147830027531,57.0,1.3983218341640193,1.479219630474855,0.07713187751980143,0.04991572613268683,0.03508771929824561
