stratum,n,k,truncated_mass,normalizer,ks_uniform,ks_market,ess_market,ks_noise_floor,ks_floor_market
s1_3_9,3,3,1.9208257207026236e-10,62.7322577447603,0.7227852619370669,0.7765121335134335,1.8157251166777062,0.7851963660978911,1.0092850905876565
s1_3_9,4,2,5.775502575966485e-06,41.17909306939238,0.7049406001003788,0.872608540168194,2.1128718918623486,0.68,0.9356260941541592
s1_3_9,7,3,0.0038947531543770397,21.724836167659635,0.21560394581622805,0.2584716350319571,5.001414132738467,0.514031683292549,0.6081244990833113
s1_3_9,4,2,2.072777127715142e-08,99.72379330744323,0.5061784073101201,0.6208857164055718,2.207927269134872,0.68,0.9152643078904406
s1_3_9,3,2,1.6278498549127107e-09,26.530816518343297,0.3317263205080386,0.3657519402297732,1.9392231422632014,0.7851963660978911,0.9766186549279667
s1_3_9,7,5,2.8258906326072974e-09,94.97803146060825,0.46055503531325387,0.39443561478489436,2.9723293388573424,0.514031683292549,0.7888427605418664
s1_3_9,9,2,3.0438028764123715e-08,122.15757212978595,0.21657692892765157,0.35004688350612967,3.5352143235725277,0.45333333333333337,0.7233209337704455
s1_3_9,5,5,0.025825182208173647,68.72332891564143,0.451642279648486,0.463882350311992,3.070340314830428,0.6082104898799429,0.7761499803337133
s1_3_9,4,2,7.06740690248342e-06,73.75809016075834,0.49134348975648234,0.4068999335371456,2.7962477269562047,0.68,0.8133005880904938
s1_3_9,5,1,0.00718992247189898,14.569069311321769,0.31387914560984165,0.49049416426698966,3.7370837489171755,0.6082104898799429,0.7035135929345879
s1_3_9,7,4,1.282496331356242e-10,91.66541129375298,0.24182882153760002,0.5790788649636935,1.6118197489868558,0.514031683292549,1.0712249319989866
s1_3_9,5,1,0.00970345259114469,57.92582231508808,0.25055734912388666,0.48369251153473075,3.7715639407983663,0.6082104898799429,0.7002903969538156
s1_3_9,7,4,7.585462058112835e-05,33.980560424756085,0.2506182883696884,0.15914228395225127,5.043995235469524,0.514031683292549,0.6055521836225418
s1_3_9,6,5,5.103114597559966e-10,74.43055351624842,0.6406245218417018,0.6058908015819631,4.150779745276457,0.5552176750308538,0.6675350346201454
s1_3_9,9,1,0.013604516521536603,70.04026041856224,0.2713022756272128,0.2713022756272128,4.633819362662072,0.45333333333333337,0.6317850695864977
s1_3_9,8,5,1.2047141062510036e-10,130.80618683252743,0.2182800597792659,0.24450531938420644,3.453926811124898,0.48083261120685233,0.7317830452645623
s1_3_9,5,1,0.001057994888503,21.22346378125658,0.3006559513341251,0.21337152651441943,3.957539075329162,0.6082104898799429,0.6836381693630569
s1_3_9,5,2,8.686469325547286e-05,266.4560617256435,0.22964206352940203,0.7406818815429094,1.7154037496246133,0.6082104898799429,1.0383786040551668
s1_3_9,3,4,1.2434497875801753e-14,319.55585560440727,0.20563392750667564,0.36640507507742837,2.2898409163107667,0.7851963660978911,0.8987445145394953
s1_3_9,6,1,0.007828275863152157,19.814506865035128,0.3288281989327576,0.4505956253348933,2.754782502760623,0.5552176750308538,0.8193986619670185
s1_3_9,4,2,5.170238815521699e-06,26.353674198340222,0.2830670711965759,0.300845084021871,2.416710217411566,0.68,0.8748359457547878
s1_3_9,4,3,2.0347232787543135e-09,97.6236452491595,0.40145066879870084,0.34164424137153887,2.9959634068640635,0.68,0.7857251528256098
s1_3_9,3,3,5.70492618368057e-05,34.055216446102634,0.4202282791750757,0.3183686894326363,2.2297966048174294,0.7851963660978911,0.9107648967917402
s1_3_9,3,3,1.60298324614061e-08,45.14307918010335,0.2923127626255383,0.6243816561769433,1.5221777616296552,0.7851963660978911,1.1023162811677896
s1_3_9,4,5,1.8466106910253188e-07,92.85215048688703,0.31380819898886725,0.5457839701762391,2.2765892927781795,0.68,0.9013564355851768
s1_3_9,3,5,0.15525291183145218,59.94797925426459,0.3470341780604624,0.3133425024995271,2.1795556181797524,0.7851963660978911,0.921202123560518
s1_3_9,6,3,1.593651877129787e-10,35.00930661775002,0.33875728749625755,0.48862595333413955,2.2117038580748214,0.5552176750308538,0.9144825454772598
s1_3_9,4,3,0.002351371908342559,91.62994537374863,0.3905891683797065,0.4237317306385555,2.3208502111170675,0.68,0.8927201807096887
s1_3_9,3,5,0.0,142.71389040370568,0.3947918166496861,0.7947949137791601,2.20024530555737,0.7851963660978911,0.9168606982328676
s1_3_9,3,3,0.028399844579361067,65.69812848602236,0.3385533252350832,0.6226797737976024,2.1506475154474214,0.7851963660978911,0.9273726637914999
s1_3_9,6,1,0.008891440153735775,58.47249253171825,0.47133972127358537,0.6985738978949422,3.2489573578099664,0.5552176750308538,0.7545133054063369
s1_3_9,4,2,0.0019518742337267803,127.50912068614932,0.41559259282115385,0.4667101980430176,1.4171255560840363,0.68,1.1424435322847368
s1_3_9,3,1,0.010163698578959823,1.5227963155898923,0.5126578639244966,0.5126578639244966,2.2970302281741937,0.7851963660978911,0.8973369539897174
s1_3_9,3,5,0.006136780655234486,32.67282002883667,0.325053873600042,0.5227614261332778,1.2144877901413902,0.7851963660978911,1.2340772091823338
s1_3_9,3,1,0.005859067842131416,85.14401560650408,0.6077849903565661,0.6110763377554496,2.1735451438803404,0.7851963660978911,0.9224749379843045
s1_3_9,7,2,1.3964859046922129e-08,56.970096216122265,0.4357365827100989,0.32342373028015153,3.2743772655613377,0.514031683292549,0.7515788500086352
s1_3_9,5,1,0.012348473598181808,53.692871688513584,0.5275946946951309,0.6863397720845761,3.1403101632564168,0.6082104898799429,0.7674544983416571
s1_3_9,3,2,5.887434648688128e-07,16.455205410353756,0.46495353702181497,0.5214854122480204,2.1291514335741706,0.7851963660978911,0.9320423210950385
s1_3_9,8,3,1.3385954567013414e-09,126.73964535788468,0.24748551959883985,0.3004107132260197,3.7671089799335085,0.48083261120685233,0.7007043542510095
s1_3_9,4,1,0.010985576842343248,12.241724392751038,0.501444539761507,0.3778301886546789,3.2245831106594878,0.68,0.7573595758556388
s1_3_9,3,1,0.017958491756510542,3.871715821590732,0.4165367025378734,0.5132865130167144,2.1827282925229743,0.7851963660978911,0.9205323798324317
s1_3_9,8,1,5.76008275107176e-05,13.457735877612595,0.1841769300254984,0.23468278811373816,4.090796545800874,0.48083261120685233,0.6724112455887382
s1_3_9,4,4,3.0014202234696086e-10,158.59766298746302,0.4301329330678292,0.3226070381090601,2.000504011139715,0.68,0.9615440728148108
s1_3_9,3,4,6.8833827526759706e-15,790.1057554185259,0.3306995062206117,0.43645745662004004,1.6253872719014477,0.7851963660978911,1.0667446688054578
s1_3_9,6,4,1.235107127683932e-09,52.69035858594469,0.5185795931120472,0.3484037524741962,3.7792284593235945,0.5552176750308538,0.6995799195516463
s1_3_9,6,4,0.1976476391526759,56.664205084681186,0.433152191057825,0.3349086891051991,2.2320418133048903,0.5552176750308538,0.9103067128202638
s1_3_9,7,3,6.020304255116571e-10,92.34595177850801,0.559122809094736,0.34074193379857887,3.2109722853472684,0.514031683292549,0.7589630447184228
s1_3_9,3,5,8.36364977274684e-08,114.30209901463593,0.2900131313340605,0.32206725291992944,2.554360799001868,0.7851963660978911,0.8509377450205269
s1_3_9,4,5,0.0,170.84998780365962,0.2251295475584793,0.49363416907999436,1.5318785131315327,0.68,1.0988204820242102
