material,coeffvar,coeffvar_uw,crit_bw_1,crit_bw_1_uw,entropy,entropy_uw,fit_lognorm_SW,fit_lognorm_SW_uw,fit_norm_SW,fit_norm_SW_uw,kurtosis,kurtosis_uw,mean,mean_uw,modality_index,modality_index_uw,n,skewness,skewness_uw,w_v_uw_wasserstein,weight_outliers,weight_outliers_uw
Brick,1.4707826420726031,1.4740494019526196,1.5449794773547416,1.3807112508286234,3.288994812482444,3.4385164741292686,0.9599137570001955,0.9602418130793022,0.401851652011318,0.4398563005030176,47.207960662914644,35.390363590879865,0.9151676762127949,1.0000000000000002,1.015534430173189,1.0203114995816285,215.0,6.277880247989138,5.45466445904876,0.0875479568364488,0.05631445849468775,0.08837209302325581
CMU [3000-3999 psi],0.3074293300784401,0.2835188159854705,0.40911643987478413,0.2836546189692029,4.032290192904263,4.200635486105007,0.9684858514659004,0.9733156961631455,0.9597109699779091,0.9594868617230063,-0.3973653073210545,0.1429517764311256,1.034373756614877,1.0000000000000004,1.0,1.0,137.0,0.4757050084552138,0.5846912657648252,0.039507052122247956,0.0,0.0364963503649635
CMU [4000-4999 psi],0.32170733245123206,0.27628675590579077,0.930012776281134,0.3674911127040535,2.4098234225474804,2.7363390511050705,0.9795995889800222,0.9904931908448098,0.9811433589819321,0.9606212700622762,-1.3532364894373017,0.41729016861824303,1.1745494769824338,0.9999999999999998,1.0,1.0,18.0,-0.09390159819682313,0.7240351781114304,0.18153122964102375,0.0,0.05555555555555555
CMU [5000-5999 psi],0.0912539757544761,0.11505162401767635,0.524276268380695,0.644982324958229,1.657372660596018,2.0794415416798375,0.9022485624589032,0.947832770960574,0.8891449008487291,0.9248111073270874,5.838767464500953,2.357169384592969,0.9710010799308234,1.0,1.0,1.0,8.0,0.9656589248628967,0.9465448107117128,0.03208152264184194,0.351989492901186,0.125
CMU [<3000 psi],0.3364356123183577,0.3551714598714726,0.34582928073633634,0.42005574719948885,4.35709277037667,4.572206142536403,0.9816310740309314,0.9799613530865678,0.9172249791720093,0.9043754404401715,1.4120237029749068,1.5656223453923213,0.9719158685482141,1.0000000000000002,1.0,1.004047425114218,274.0,1.1278594227814411,1.2262606819611355,0.02902988644830346,0.023617720912239747,0.04014598540145986
CMU [>=6000 psi],0.18989856060993923,0.25030406520437487,0.5230746057465849,0.4671332482568682,1.4667784760764402,2.0794415416798384,0.9731432497154273,0.9803959633627402,0.9802220681656316,0.9733299166520434,-0.6157999738070424,0.08798435942990959,1.006387407225514,1.0,1.0,1.0,8.0,-0.40526748873675883,0.44205298373201324,0.08047972250136683,0.0,0.0
CMU [strength not stated],0.2272640433410283,0.24423074907843234,0.6715259718369038,0.6039578459743566,2.9669682917052485,3.4147395813132615,0.9465754317706573,0.9673180737593341,0.8794085062473335,0.9213873827286474,3.3431790220078303,1.460742224866369,0.9390397678972625,0.9999999999999998,1.0276285361199866,1.0210069854326804,39.0,1.362560404566828,0.9604788284988173,0.0647332027621435,0.030949310040822655,0.05128205128205128
CableTrays,1.247560275116454,1.3340015033283588,0.9007886223235267,0.9761112812070101,3.092583429581947,3.373627133126781,0.9186335129552035,0.9240961497292354,0.7226802181148442,0.6691699558470118,9.826837155165752,10.06736500143156,0.9573305322936871,1.0000000000000002,1.019142037573903,1.0353249524452015,59.0,2.6387748689632518,2.903627280708979,0.10607094328272526,0.1009880525259774,0.10169491525423728
Carpet,0.46309631270832696,0.4600564234824132,0.2148020115684323,0.29791639123037916,4.88257676738587,4.9315310904277165,0.9847308287724691,0.9862532986272947,0.9419396660461248,0.9448352377733952,-0.08586160146506275,0.03910078634302996,1.0013123322426232,1.0,1.0,1.0006327244747624,1989.0,0.7670328673943061,0.7715951216898859,0.007908530719415089,0.0057759322541225,0.004022121669180492
CastDecksAndUnderlayment,0.3093751617228926,0.31597406632123326,0.6449586382846624,0.6544475223715368,4.389223445159628,4.569969280304689,0.9854139733963865,0.9848214852912753,0.9410711935826805,0.9433003010535914,1.0891332435949896,0.8890396011261006,1.0084300522319485,1.0000000000000002,1.0086143376805201,1.0103570826020727,255.0,0.9135146875010787,0.8732279709955294,0.01372963505353348,0.006213803795699154,0.00784313725490196
Cement,0.44471916410644485,0.42437944199255867,1.1745825052942203,1.0405447655720406,4.370884049531277,4.425519548579544,0.9412089093464671,0.9456228633803195,0.8688056087814576,0.8884211610099567,12.211316774761562,10.857419032520365,0.9911512014126438,1.0000000000000004,1.012825415429883,1.0079023762433206,1084.0,2.1265140498034736,1.9237889426138166,0.014798817263747217,0.02438209250151993,0.02214022140221402
CementBoard,0.5039765573286296,0.5411887647430993,0.38894269796841635,0.43752491994952464,2.6989854220363947,2.912494403331059,0.9468811101110821,0.9445280525474916,0.8898171532143072,0.864462699249297,0.8204360219009512,0.2417912080018922,0.9871673023706077,0.9999999999999998,1.0,1.0,21.0,1.1278397962013031,1.0793512940216246,0.053550353189144896,0.10896356452360652,0.14285714285714285
CementGrout,0.37713557626134686,0.36619098719600485,1.1304114813806956,0.9663676562031878,4.382603826408749,4.398905732538409,0.9706546985838592,0.9748794474647776,0.8252870290484627,0.8410209673686802,10.876200220882941,9.449806441200241,0.9998645209514736,1.0000000000000004,1.009671000409691,1.0065669871010523,3764.0,2.4103138262000754,2.235647251286485,0.005559990021817771,0.041564452869936555,0.04330499468650371
CementitiousSheathingBoard,0.7973738576699186,0.8478777318524132,0.4502000935983296,0.4873531430505661,3.357009535187035,3.7210304010504482,0.9467811380414417,0.9180642120630196,0.8950699757770634,0.9043980327782193,0.6502411539271484,-0.3203990250841713,1.0432674581830612,1.0,1.0,1.0008746173147705,51.0,1.0670234453378533,0.7344470257292786,0.12308412049218657,0.062343544640834275,0.0
Chairs,2.8915824465226456,2.926739630790556,2.0421159365936736,2.132571176835218,1.517443912638903,1.8404309053010752,0.8016409880900751,0.840783124284445,0.2786544651680828,0.3001284095028359,123.96825221911996,65.60832679435495,0.7274079759806709,0.9999999999999999,1.0069826309079013,1.0144799296369824,86.0,10.101851475274612,7.657854804947737,0.2728558347958247,0.007254999852193866,0.023255813953488372
Coil,0.6797073731912212,0.633119340789944,1.0049427805300826,1.1128322667681396,3.884842600918544,4.0572887536441,0.9362699502971596,0.9436469094758352,0.8717929060913877,0.7827473234135598,5.712982870909621,13.140528730503613,1.0497153208514853,0.9999999999999999,1.0143506144753514,1.016613509646723,140.0,1.6982544285918393,2.727069475997609,0.12004683694615165,0.04307123148709055,0.03571428571428571
CompositeLumber,0.27051283978639007,0.3678841034537924,0.590488277374273,0.6820140098850773,2.0946610133677663,2.479955520544521,0.980670792735478,0.9633020898839904,0.9196367744331216,0.876295164943586,4.094525149186255,3.410991489920292,1.0631374341127162,1.0000000000000002,1.0009721583647153,1.012742172720376,16.0,1.3024887468955255,1.5115197058758267,0.11998985167149985,0.031736312845323314,0.0625
CompositionSiding,0.560627922405109,0.6078631232519967,0.7860374200895345,0.8068126878113747,0.8569156057008067,1.098612288668115,0.8813815533659585,0.75870676392347,0.8881419827509356,0.7721721138764062,,,1.0604584223925984,1.0,1.0,1.0,3.0,-2.2049140397407774,-1.7267828790688615,0.06045842239259847,0.0,0.0
ConcreteAdmixtures,2.2295101908285258,3.5991450067932558,2.3280521476801024,2.589644948468323,2.2588052878226796,2.3818302992913867,0.9748672079469952,0.971485193523098,0.21128670463365343,0.16863441876076268,525.1663376619023,110.02807539961306,0.7062309428108062,0.9999999999999998,1.001727801476282,1.0093145320902328,118.0,21.000442405007757,10.32134715862402,0.31281134860152354,0.1376199404576909,0.06779661016949153
ConcretePaving [3000-3999 psi],0.21963795831889601,0.21494036547897846,0.49793596241710364,0.4811620947057207,3.6434824404642048,3.933601647917338,0.9633142632052857,0.9611221891369903,0.967611913957586,0.9626791170066653,-1.0666234754993051,-1.0401806350812555,1.01033225571655,0.9999999999999999,1.0028851100984064,1.038158406294417,108.0,-0.007461871721663946,0.025569589887756212,0.013452795581023446,0.0,0.0
ConcretePaving [4000-4999 psi],0.22530131998053743,0.2304691036705482,0.301892382707706,0.2952003029922049,4.062940570606145,4.350833454237424,0.982071153192389,0.9834011717462637,0.9656810495914704,0.970718581490819,0.19341054404417393,0.20119041921795885,1.0080033933519816,1.0000000000000002,1.0,1.0,160.0,0.5560907260138543,0.5162326263362352,0.010332732419131933,0.04714111883164622,0.049999999999999996
ConcretePaving [5000-5999 psi],0.2500371999588092,0.2567335929095995,0.4636302744689215,0.6337802301424397,2.963372838486989,3.2836619282336654,0.9501898347653676,0.9203172267851878,0.930789213775484,0.9102495874274408,-0.8259364872851389,-1.3138285109913121,0.9198149059971602,0.9999999999999999,1.0,1.1433136350713002,42.0,0.52631220553586,0.1935692353468302,0.08018509400284,0.0,0.0
ConcretePaving [<3000 psi],0.23340668427792793,0.22049179487626291,0.5035776701313331,0.40535894492168756,2.9059627902428353,3.3790925052297345,0.9054869344259462,0.9239109548009905,0.9497259045844483,0.9520711149135589,-0.7175555103435306,-0.44555396330854297,1.0358659158976105,1.0,1.0,1.0,32.0,-0.4005626429073495,-0.09195920820334415,0.045877755553743745,0.0,0.0
ConcretePaving [strength not stated],0.33791226811536973,0.609800463814192,0.8158587200585732,1.0658998316058488,2.767190000720403,3.1722696170693494,0.9514305868631614,0.8839596731286349,0.8321404875263214,0.6270007800005779,17.456100918150685,9.937463902306163,0.8507951975098911,1.0000000000000002,1.0051936704776148,1.0707105882564103,38.0,2.4486918512687117,3.0197657673657345,0.1518645091905205,0.0028621893419124756,0.05263157894736842
Countertops,1.3634510044298254,1.1385189897404138,1.1288015560311309,1.0768861981133058,3.1545771487439542,3.55108920358594,0.961968651691529,0.9355534595019865,0.6533444986987889,0.7367704200508431,12.119177775000047,9.62651691654041,0.8298839456051404,1.0,1.0398973164812013,1.0477190774785543,76.0,3.0834088211787307,2.6029671660252647,0.1791308530415744,0.027350224071408906,0.02631578947368421
CurtainWalls,0.670665120055479,0.7501707259948927,0.49212005426891986,0.7780267128326747,3.2612822595671185,3.6261771738633204,0.9532135184127367,0.9573153188717286,0.8214356871280972,0.7554764800270884,3.701598110423332,5.877188349482607,1.0509059655661916,0.9999999999999999,1.0,1.020328607656752,54.0,1.724004546722429,2.2419661077155313,0.08949046197243843,0.01853070626248618,0.05555555555555555
DampproofingAndWaterproofing,2.4983649723970394,2.5452261143091612,1.2733801721102003,1.0825415039155604,2.846533631029688,2.892532700030771,0.942617875759766,0.9285698432291277,0.30406435430498774,0.3197038470529262,30.850597867559035,24.619516754499724,0.9720480243456802,1.0,1.0173831705944645,1.0234389533311279,162.0,5.473583828821956,4.915243722103843,0.1291129016722848,0.10790225221020311,0.08024691358024691
DataCabling,2.028441185139194,1.9394387649789442,1.081042034970454,1.2758229191266015,2.6784395093774473,2.870831288321216,0.9671375358809949,0.96973491073144,0.5355876415060615,0.5564444850936794,11.498344563847184,16.832177818037582,0.9260366262742471,0.9999999999999999,1.0088439695294322,1.0094982191473338,951.0,3.187199359184635,3.489251283955535,0.10635727806869469,0.15974875217908682,0.1345951629863302
DeckingBoards,0.43760899633359646,0.5364756886582952,0.6702999586029948,0.6995857384201579,1.655941181306206,1.7478680974667657,0.9736282514157977,0.9618989801768074,0.8841924993922177,0.8422786876312083,0.41528610034195285,2.8468612086015064,1.221294658981122,1.0000000000000002,1.0,1.0,7.0,1.0392213652886977,1.6310020755495391,0.22129465898112213,0.2068046996074279,0.14285714285714285
DeckingSteel,0.23668930049700096,0.2640031871529474,0.4851193288928981,0.48605582837474426,3.4847903643877736,3.828020274749561,0.8819310189564558,0.8849505243937633,0.957828754145963,0.9703162055578234,1.0435831105621993,0.31561887101741587,1.0232689628612974,0.9999999999999996,1.0,1.0059503042747369,62.0,-0.02184847599909169,-0.3913008871117882,0.03957860412623309,0.11443821194143164,0.016129032258064516
DemountablePartitionTrack,0.6666406779747964,0.6778381884531309,0.7371684389180652,0.7337548830805186,1.215975405064321,1.3862943611198986,0.9059134069707254,0.948047754472847,0.9698747474161831,0.941591994063652,-2.355523716459284,-2.8600607329124497,0.9536953098281882,0.9999999999999998,1.0,1.0,4.0,0.04531683107253328,0.35554284796408253,0.14534663363223288,0.0,0.0
DemountablePartitions,0.5431663794570629,0.5335675939681239,0.5182150988794775,0.5101552945732192,3.275269164460246,3.6410020464511286,0.82514045651893,0.8632710164081342,0.9525832569828501,0.9642406132147385,0.1381867509915326,0.3855396793200432,0.9777069796571936,0.9999999999999998,1.0,1.001153610713452,45.0,0.11536377984978499,0.3490599321787082,0.04658168956995385,0.0,0.022222222222222223
DoorsAndFrames,0.9187102398267176,1.1373660704163184,0.8990851857788061,0.8858713912618823,3.3576255676589297,3.715951695602794,0.9818598844200473,0.9733193275962856,0.6914038228070565,0.6428300351769272,16.388717777552188,8.050350452960188,0.8898414674260939,1.0000000000000002,1.0220070015019294,1.025420395412684,61.0,3.3557891377722737,2.7900243054879645,0.17359738218507312,0.018923852488841344,0.0819672131147541
Electrical,0.006201137995202942,0.01106448701134831,0.47610434349777164,0.6935139086036973,0.6615941254960568,1.0986122886681098,0.9518464854848355,0.9820108264654308,0.949893963496349,0.9810450295997544,,,0.9907697445333576,1.0,1.0,1.0,3.0,5.516159551846683,0.6973106571137119,0.009230255466642488,0.24822406290630264,0.0
Elevators,1.9350740985026544,1.838185965570362,0.8708544567943179,0.941653996274857,1.4662673836035645,1.842189370452505,0.9583520154878493,0.9426447578313228,0.5740443939582374,0.5969111209131408,10.607070954226598,8.63762014659661,0.8343894210991238,0.9999999999999997,1.0308129747089474,1.053539405537984,20.0,2.851938276063051,2.7278363340672915,0.1949146510083789,0.2184653199952523,0.2
FenestrationAccessories,1.4827275764539418,1.4039803981250885,1.0715795469496872,1.0406332652549424,1.9609018142316843,2.507026435557442,0.8042775435315257,0.8542875930837134,0.556352334564728,0.6356484294516034,13.595042398028388,10.71286560883452,0.9065093078568779,1.0,1.0523782601249754,1.0709217414293657,17.0,3.450871156035974,3.013950285037438,0.18093295610664922,0.05535073160296863,0.058823529411764705
FenestrationFraming,1.1700481732215764,1.1033765858469646,2.2811231157918312,2.257690427706737,3.646614763439882,3.6959029614562207,0.9633672546730235,0.9633450856730293,0.6238243798519839,0.6304307068796957,40.225875512523764,48.203587665464426,1.050628243006406,1.0,1.00876289148698,1.0071266772545966,259.0,4.935740660741186,5.291879387314282,0.07834686163228112,0.05959169416214936,0.04633204633204633
FiberCementSiding,0.3847615424008634,0.4824760756983657,0.7583278799706538,0.8665736958670945,2.5979299578301505,3.253646282882885,0.9440637496859311,0.9279110452090704,0.8240321768183324,0.7576271999845836,8.59685270788783,5.787752721866425,0.9212642627003989,1.0000000000000002,1.0181917147767283,1.0637760190840273,29.0,2.0818278106719115,2.2292580860435383,0.0948165967610959,0.01785377709729447,0.06896551724137931
FireAndSmokeProtection,0.9613842667655157,0.8471176283546729,0.8484571161872879,0.7200060682366952,2.648012911219338,2.96501569325652,0.972454540235953,0.9569623874889673,0.7781383125359719,0.8036513766302492,0.5015070220605585,2.7398578867051877,1.0659124446743173,1.0000000000000004,1.0145959093069123,1.0398115050583068,22.0,1.3311599260744729,1.711861715935024,0.19079145578942933,0.1580185113163807,0.09090909090909091
FlashingAndSheetMetal,1.3644980708668115,1.291391733927799,0.97311276977407,0.75230275395916,2.101262435761946,2.369382119694695,0.8670774729965373,0.8527623997462219,0.5649063131443962,0.6046637617537263,5.312004768479652,5.697749780404506,1.0258459654883654,1.0,1.0610078340686298,1.0136895162138957,12.0,2.458938843451774,2.4283404898800027,0.16833243973363127,0.13344866705157665,0.16666666666666666
FlatGlassPanes,0.8762976441872627,1.1473501746626067,0.9483602731769394,1.1815843531200414,3.0889691261281174,3.344818788748127,0.9435590877433198,0.9589790051961298,0.8411942932386974,0.6830020924039805,5.2699782656013,13.905697749123183,0.8436003619175332,0.9999999999999997,1.0018433330730032,1.0314537914014212,47.0,1.5789651507627644,3.1785048095152817,0.17376509226909642,0.01847555392380641,0.0851063829787234
FlowableFill,0.8890729753981951,0.831999363571885,1.27057497574622,0.9156275813826231,4.042399601008279,4.072305468043256,0.9691571580090885,0.9762806236819012,0.6811891617803418,0.7203602888414968,18.384997801647934,15.898217515867133,1.009018894589875,1.0000000000000004,1.0129010208069062,1.015013990405764,2008.0,3.4438940961157956,3.1074847658047857,0.025805788579144045,0.055668399273275576,0.052290836653386435
FoamedInPlace [PIR or PUR],0.822053537981963,0.9866504859065055,1.1626565896414787,0.8823767259682235,1.5736984141734547,1.9061547465398614,0.9751226878495491,0.897395668081957,0.8518677721517369,0.6525371122782042,-2.2203946850811023,6.486475971200588,1.7296686088209627,1.0,1.0018953417506609,1.062138097491245,8.0,0.5199289352658198,2.4606098402112853,0.7301746111115792,0.0,0.125
FoamedInPlace [type not stated],0.1158922377181897,0.13741346953299455,0.5739097146995131,0.5803615191388685,1.3758083593327453,1.6094379124341018,0.8732917745311607,0.9509604236799754,0.9085826698003754,0.9752253426822088,4.772937894073056,1.0814780527566197,0.9950348917968301,1.0,1.0,1.0,5.0,-1.0501995806752953,-0.5785605714164811,0.03240376623317692,0.2646228087363876,0.0
Furnishings,0.2999663024798833,0.2983345569100991,0.8236773311870534,0.7684452725412669,1.446805156400829,1.9459101490553163,0.9019765646016595,0.8549245506455269,0.9078309723571365,0.8770109025523605,-2.445001271247021,-2.0978276500765625,0.9773188249659241,1.0000000000000004,1.0024691302071687,1.0262952408124824,7.0,-0.19222233140291148,-0.25827414594642895,0.045428677430401604,0.0,0.0
GlazedDoors,1.1828813790433064,1.2612499608102798,1.442524596215217,1.3644412890066704,3.556039184346688,3.7535348238540065,0.9429577987377119,0.9496420194823438,0.5733099477776068,0.5891387186684434,31.270063912933374,22.867447006185643,0.9397380498661974,1.0000000000000002,1.0187503540180058,1.0232070255689858,141.0,4.825695052249907,4.208242131636735,0.08516884928519435,0.039619556282167,0.05673758865248227
Grouting,4.167768298998758,4.261428504494493,2.878912796037615,2.9373440468262495,1.7753525860691226,1.769625616800982,0.9443461066462195,0.9537238530938585,0.17794857720899634,0.16862039481414282,112.91850506678048,137.9390373207367,1.0897314181077238,1.0000000000000002,1.014765011102365,1.0128132891255364,219.0,9.931161799135353,11.082697842074829,0.10608478508358091,0.1100598902552386,0.1187214611872146
Gypsum,0.668404623200426,0.6754769271695479,1.5612914512719243,1.5209602324333518,4.004853532763239,4.041985369692,0.9910023060328255,0.9896483556657156,0.7365906903457102,0.7216221720870823,26.047100353967767,29.957108667913772,1.0113988136236838,1.0,1.0103172591737446,1.0126308196948992,771.0,3.7221318375090617,4.02568946550828,0.018692221540844052,0.040958150150051706,0.04020752269779509
GypsumSheathingBoard,0.32666776500701844,0.33337392914437514,0.6980208973418054,0.4171355541791268,2.4881680709708314,2.9444389791664456,0.9638062333650304,0.9760458690286841,0.979065881907884,0.9594265198691596,-1.1806082231185546,-0.7492677633795738,1.1284780847106646,1.0000000000000004,1.0,1.0,19.0,-0.06987609014801499,0.4202646111685494,0.13068880731518248,0.0,0.0
HeavyTimber,0.9493752443193544,0.9241523765132216,0.8076822546119152,0.8342884376278692,1.2073907651782698,1.33217904021013,0.8049473530115732,0.7592687740448255,0.7357057470331443,0.7157729723279735,-2.831062965873204,-3.3166535563413673,0.9614289411881625,1.0,1.000260624720239,1.0427388608710026,5.0,0.7953050367946825,0.6034631353246369,0.06916503535285783,0.0,0.0
Hollow,0.4181268703617883,0.3706992511727067,1.2093487575942934,1.09216935359224,3.986001092299637,4.272313376561458,0.9607344222142805,0.9597051473195952,0.8636545249880749,0.9369365116088233,6.418586757296552,4.798104959028271,1.0403057738881776,1.0,1.0437736574103988,1.0179968967308053,145.0,1.6661737872281661,1.0549035409155019,0.0456876547301234,0.019456762130475768,0.006896551724137931
HotRolled,0.9740670823972597,1.084488608609946,0.7077351467892753,0.7928458560635673,3.522837435685018,3.6805424559587916,0.9709649683486649,0.9460763871725829,0.6906687116354306,0.6381903352266356,5.888071755774107,5.937936661244775,1.0200623053430786,0.9999999999999997,1.0273734020132352,1.0354190729320953,81.0,2.4023569868688788,2.508780357651325,0.08824626218939602,0.12076984487621067,0.16049382716049382
InsulatedRoofPanels,0.27241250866010736,0.29836895530754715,0.5147454712164514,0.6786754158990188,4.271391967577643,4.452181447376413,0.9549130119249012,0.9743502442809521,0.971539430709338,0.9655384155258485,0.49170170859707196,1.7135367096257828,1.0189240721038992,1.0000000000000002,1.0003990354867043,1.0093547436235804,271.0,0.5098860661524947,0.7725052913980877,0.026095091205183774,0.024361694196466867,0.01845018450184502
